-0.6987199325095709 0.3098051944087602 0.26132647916763074 -3.1252161791921322 0.017893884022163683 -0.03449470424568655
-0.6987221478168798 0.30979872675348635 0.26133341510352337 -3.125177521679804 0.017819248795068736 -0.0344684955202628
-0.6987185063983725 0.3098042384489403 0.26134310680423994 -3.1251805155452286 0.01785711778504652 -0.0344069816395316
-0.6987195921602024 0.30979390754631636 0.2613324769601526 -3.1252105733284035 0.01787537768304185 -0.0344741392365326
-0.6987252213575613 0.3097976405433351 0.26137698083516747 -3.125151337459983 0.01785812511230231 -0.0343288080399043
-0.6987192675577023 0.3098032354691081 0.26142439557727204 -3.125115131571163 0.01785951344793576 -0.0342094103623509
-0.6987098429951764 0.3098214658263937 0.2614563613632071 -3.1250688987958593 0.017953131105162133 -0.034168616765901
-0.6987236386516679 0.30981408066882055 0.26151334018355077 -3.1250352108632864 0.017881082814024053 -0.03394445001761381
-0.6987255387038733 0.3098275233132184 0.2614918492842349 -3.125032316214724 0.017936368986176187 -0.0339730368469947
-0.6987294869423969 0.30981015073952245 0.26154147445166387 -3.124983983843114 0.017918816513182906 -0.0338925009553095
-0.6987470017022385 0.30980162434123537 0.26155535113913364 -3.1249494984423727 0.01786339021893626 -0.0338420333064923
-0.6987436266046031 0.30979366423847865 0.2616187284267674 -3.1249399258030537 0.01786565139644578 -0.0336782844680486
-0.6987453090861723 0.3098112763832148 0.26159721377891226 -3.1248871124243145 0.01786464042401544 -0.03368945449044525
-0.698740022745591 0.30981858164810133 0.2616423670082857 -3.1248613062240818 0.017921657597920065 -0.0336270411251341
-0.6987481940651921 0.30980890679019135 0.26171268661425 -3.1248151335260963 0.017886909811124455 -0.0334080621388630
-0.6987537985943062 0.30980474545404874 0.2617007770688326 -3.1248047346585137 0.017962293433582858 -0.0334553733461698
-0.6987609683951141 0.3097889599890757 0.2617497567433439 -3.1247561672156103 0.017849454485523598 -0.0333693236267241
-0.6987463821598815 0.30983219870899475 0.26180203475600694 -3.1247075771030355 0.017945009236581298 -0.0332163733690335
-0.6987666124085665 0.3098039645698412 0.26189215457039366 -3.1246246944723737 0.017854246925717222 -0.0330471892994764
-0.6987615507504268 0.30983005236942635 0.26193839150081044 -3.1245987597363953 0.017969171873434258 -0.03291439296954564
-0.6987686141276669 0.30982688587880747 0.2619775110181778 -3.124553431853603 0.017856725104904173 -0.03287190361956309
-0.6987535943755828 0.3098492970783717 0.2620372579272381 -3.1245086708995435 0.0179327288819803 -0.0327632424863040
-0.6987555623570053 0.3098369290288863 0.262033210095952 -3.124548115816485 0.017970089270690846 -0.0327897276288715
-0.6987646092937788 0.30982140201141767 0.2621252443440432 -3.1244585194350774 0.01795548714038922 -0.032570991718052
-0.6987683786950682 0.30981313120576803 0.26212740138731205 -3.1244668747819744 0.01786091407139272 -0.0325894748091858
-0.6987499296748123 0.3098411907342178 0.26217157165293437 -3.124454951735041 0.017992669369203778 -0.03249262439192912
-0.6987722029303787 0.3098142883436086 0.2622363699605434 -3.1243819476191708 0.0178454470872989 -0.0323466439599337
-0.6987642870383516 0.3098227522367083 0.26228580689181835 -3.1243234314656463 0.01792086369395712 -0.03227581077962269
-0.6987628924039789 0.30982035603865743 0.26230256797628493 -3.124322113670306 0.01792143156304718 -0.0322365093953198
-0.6987698246834699 0.3097907953427833 0.2623395270307669 -3.1243209970068593 0.017828566939432872 -0.03219769728580422
-0.698759754744295 0.30983201342103517 0.26242101070167456 -3.1242011538671868 0.017868462371426856 -0.03201023355873227
-0.698759754744295 0.30983201342103517 0.26242101070167456 -3.1242011538671868 0.017868462371426856 -0.03201023355873227
-0.6987600095769401 0.30982285866198517 0.2624933483750228 -3.124125294727237 0.017888824815957254 -0.03186045987787737
-0.6987550756227986 0.30982896380561403 0.26253578164465524 -3.1241025167740437 0.0179273157269398 -0.0317706326257270
